prodejni_cena_mil,plocha_pozemku_pred_domem_m2,sousedstvi,plocha_pozemku_m2,obytna_plocha_m2,celkova_kvalita,rok_vystavby,rok_rekonstrukce,pocet_aut_v_garazi,plocha_garaze_m2,pocet_koupelen
3.717,3.994797473058343,NridgHt,655.1467855815682,126.71869193608325,7,2005,2005,2,44.96469713861018,2
4.96,,NoRidge,2783.2590115198814,171.86919360832405,7,1994,1994,2,43.38535860274991,2
6.7,8.918617614269788,NridgHt,1050.538833147529,202.8985507246377,9,2008,2008,3,77.66629505759941,2
4.4,,Crawfor,1047.4730583426235,184.9684132292828,6,1932,1950,2,40.13377926421405,1
4.27,3.808992939427722,StoneBr,457.0791527313266,124.30323299888518,8,2001,2001,2,54.06911928651059,2
1.62,11.148272017837236,IDOTRR,1672.2408026755854,83.05462653288741,3,1935,1950,3,115.94202898550724,1
1.8,7.896692679301376,OldTown,1263.47082868822,217.11259754738015,5,1900,1950,2,52.02526941657377,2
2.21,4.645113340765515,OldTown,557.4136008918618,102.47120029728724,6,1925,1980,2,40.876997398736535,1
3.08,,NAmes,1021.9249349684133,107.20921590486807,5,1966,1966,2,44.593088071348944,1
6.56,7.432181345224824,ClearCr,1300.631735414344,209.95912300260127,7,1996,1997,2,49.51690821256039,2
3.56,5.481233742103307,Gilbert,728.0750650315869,145.94946116685247,6,1993,1994,2,35.30286138981791,2
3.358,7.432181345224824,NAmes,906.7261241174284,149.66555183946488,6,1964,1964,2,41.06280193236715,1
3.028,3.901895206243033,MeadowV,368.26458565589,234.20661464139727,6,1973,1973,2,53.51170568561873,2
2.7,5.574136008918618,NAmes,891.8617614269789,82.9617242660721,5,1949,2003,2,53.51170568561873,1
2.7,6.688963210702341,NAmes,943.1438127090302,97.3615756224452,5,1956,1956,1,26.570048309178745,1
3.08,7.246376811594203,NWAmes,1086.9565217391305,144.55592716462283,6,1968,1968,2,40.96989966555184,1
1.83,4.645113340765515,Edwards,704.6636937941287,135.2657004830918,5,1948,1950,1,26.012634708286885,1
3.19,6.967670011148273,Edwards,738.5730211817169,132.47863247863248,6,1977,1977,2,40.876997398736535,1
3.88,6.874767744332962,CollgCr,794.8717948717949,115.19881085098476,7,2006,2006,3,76.7372723894463,2
4.39,6.967670011148273,Crawfor,1219.3422519509477,161.64994425863992,7,1940,1984,1,22.296544035674472,1
3.4,5.574136008918618,OldTown,1003.3444816053512,136.1947231512449,5,1936,1989,2,52.58268301746563,2
2.776,,NAmes,1474.3589743589744,101.82088442958008,5,1969,1969,1,27.77777777777778,1
3.118,3.437383872166481,CollgCr,412.0215533259012,78.78112225938314,6,2004,2004,2,39.01895206243032,1
2.52,6.038647342995169,CollgCr,815.2173913043479,91.9732441471572,5,1994,1994,1,27.77777777777778,1
2.9,7.432181345224824,NWAmes,1025.6410256410256,116.87105165366036,6,1971,2004,2,49.05239687848384,2
2.66,6.967670011148273,Sawyer,696.7670011148273,96.61835748792272,5,1963,1963,1,28.613898179115573,1
3.84,6.503158677071721,CollgCr,812.8019323671498,135.54440728353774,7,2002,2002,2,48.959494611668525,2
3.2,7.432181345224824,NAmes,817.5399479747306,116.22073578595318,6,1964,1964,1,42.82794500185805,1
3.75,,Gilbert,1210.6094388703086,139.16759568933483,6,1995,1996,2,37.99702712746191,2
2.94,6.781865477517652,SawyerW,842.5306577480491,92.53065774804904,6,1992,1992,2,52.39687848383501,1
1.67,,MeadowV,183.38907469342251,101.44927536231884,4,1973,1973,1,26.570048309178745,1
5.04,7.896692679301376,Somerst,982.3485693050912,181.438127090301,8,2005,2006,3,96.89706428836864,2
2.75,2.229654403567447,Edwards,234.29951690821255,158.7699739873653,7,2004,2004,2,35.30286138981791,2
3.94,3.437383872166481,Somerst,308.06391675956894,115.84912671869196,8,2005,2005,2,51.09624674842066,1
1.858,5.574136008918618,NAmes,793.7569676700112,96.61835748792272,3,1950,1950,2,37.16090672612412,2
3.2,2.229654403567447,Somerst,200.66889632107024,116.3136380527685,7,1999,2000,2,42.92084726867336,2
2.73,5.574136008918618,SWISU,780.3790412486065,157.37643998513565,6,1925,1950,2,53.51170568561873,2
2.92,6.596060943887031,NAmes,857.4879227053141,111.48272017837236,5,1965,1998,2,82.1256038647343,1
2.58,6.874767744332962,NAmes,545.1505016722408,86.95652173913044,5,1956,2000,1,28.613898179115573,1
3.52864,7.246376811594203,CollgCr,865.5704199182461,122.07357859531773,6,2006,2006,2,40.876997398736535,2
2.54,5.574136008918618,IDOTRR,639.3534002229654,125.88257153474544,6,1914,2006,0,0.0,1
3.4,,StoneBr,343.36677814938685,101.0776662950576,8,1986,1986,2,42.82794500185805,1
2.56,4.645113340765515,BrkSide,557.4136008918618,123.00260126347084,4,1936,1950,1,22.296544035674472,1
3.14,7.617985878855444,NWAmes,1103.6789297658863,148.7365291713118,7,1978,1978,2,44.40728353771832,2
1.2,5.574136008918618,SWISU,780.3790412486065,40.69119286510591,2,1920,1950,1,22.85395763656633,1
2.39,5.667038275733928,NAmes,906.540319583798,88.25715347454478,5,1971,1971,1,26.012634708286885,1
2.7,6.503158677071721,NAmes,650.3158677071721,105.35117056856188,5,1960,2002,1,23.597175771088818,1
3.19,7.339279078409514,NAmes,827.7591973244148,110.9253065774805,6,1959,1959,2,50.07432181345225,1
2.12,2.229654403567447,BrDale,187.29096989966555,120.95875139353402,5,1970,1970,2,40.876997398736535,2
6.5,9.10442214790041,NoRidge,1138.610182088443,243.5897435897436,8,1994,1995,2,66.14641397250094,2
3.598,10.590858416945377,SawyerW,962.1887774061688,133.96506874767746,7,1990,1991,2,66.7967298402081,2
5.4945,15.60758082497213,Gilbert,2160.628019323672,187.7554812337421,7,2006,2006,2,39.20475659606095,2
3.62,,Gilbert,749.070977331847,157.0048309178744,6,2000,2000,2,43.01374953548867,2
5.6,9.940542549238202,NridgHt,1055.5555555555557,170.5685618729097,8,2004,2005,3,80.08175399479748,2
3.76,,Gilbert,743.2181345224824,154.03195837978447,6,1995,1996,2,40.04087699739874,2
4.1,7.432181345224824,NWAmes,973.615756224452,182.46005202526945,7,1976,1976,2,44.87179487179488,2
2.598,6.781865477517652,NAmes,659.6060943887031,75.80824972129321,5,1957,1957,1,28.613898179115573,1
2.69,6.13154960981048,NAmes,828.9669267930138,93.64548494983278,5,1953,2006,1,22.296544035674472,1
2.34,8.361204013377927,OldTown,501.6722408026756,77.38758825715348,5,1954,2000,1,30.28613898179116,1
6.36,8.639910813823859,NridgHt,1122.7238944630249,161.09253065774806,8,2007,2007,3,86.21330360460796,2
3.682,,Gilbert,719.9925678186548,131.82831661092533,8,2002,2002,2,48.959494611668525,2
2.6,5.295429208472688,Sawyer,907.0977331846898,83.05462653288741,5,1967,2003,2,41.80602006688964,1
2.8,7.896692679301376,Sawyer,1284.373838721665,148.7365291713118,5,1958,1987,1,27.87068004459309,1
2.674,6.503158677071721,NAmes,702.3411371237459,96.61835748792272,5,1959,1959,1,26.570048309178745,1
2.368,5.481233742103307,IDOTRR,767.651430694909,94.01709401709402,6,1920,1950,1,28.613898179115573,1
4.258,7.803790412486065,CollgCr,936.8264585655892,144.1843180973616,7,2005,2006,3,72.64957264957265,2
2.24,,Edwards,829.2456335934597,89.18617614269789,4,1956,1956,1,26.755852842809364,1
2.36,4.645113340765515,Edwards,873.7458193979934,64.8457822370866,5,1947,2008,0,0.0,1
3.278,,Gilbert,847.7331846897065,137.68115942028987,7,1992,1992,2,36.41768859160164,2
2.3,5.574136008918618,NAmes,969.3422519509476,93.36677814938685,4,1955,1955,2,62.43032329988852,1
3.48,4.923820141211446,Blmngtn,342.2519509476031,144.46302489780751,7,2007,2007,3,61.3154960981048,2
5.18,16.908212560386474,Gilbert,1353.7718320327017,142.14046822742475,7,2004,2004,3,58.52842809364549,2
4.3,5.481233742103307,Gilbert,1095.8751393534003,181.99554069119287,7,2004,2005,2,40.31958379784467,2
2.8,5.574136008918618,OldTown,668.8963210702342,86.95652173913044,5,1980,1980,2,62.43032329988852,1
2.7,6.038647342995169,SWISU,725.0092902266816,184.0393905611297,4,1928,1950,2,53.51170568561873,2
1.87,5.852842809364549,Mitchel,995.169082125604,90.48680787811224,5,1991,1992,0,0.0,1
2.35,8.361204013377927,OldTown,919.732441471572,205.31400966183577,6,1880,1950,1,19.04496469713861,2
4.79,7.432181345224824,SawyerW,913.0434782608696,187.6625789669268,8,1995,1995,2,43.2924563359346,2
3.38,5.295429208472688,Gilbert,815.0315867707172,148.64362690449647,6,1997,1997,2,42.73504273504274,2
2.04,5.574136008918618,BrkSide,574.1360089186177,91.60163507989596,6,1926,1950,1,16.722408026755854,1
2.38,7.432181345224824,NAmes,891.8617614269789,116.3136380527685,6,1950,1950,1,26.755852842809364,1
1.88,5.016722408026756,Sawyer,589.186176142698,94.7603121516165,5,1875,1996,0,0.0,1
3.92,,Mitchel,912.2073578595318,145.57785209959124,6,1977,1977,2,66.33221850613155,2
2.88,9.10442214790041,BrkSide,811.1296915644742,108.41694537346712,5,1920,1950,2,45.9866220735786,1
2.78,5.574136008918618,NAmes,682.8316610925307,88.44295800817541,5,1951,1951,2,78.03790412486065,1
3.95,,NWAmes,957.2649572649572,173.54143441099964,5,1976,1976,2,44.96469713861018,2
8.4974,7.153474544778893,CollgCr,925.7710888145672,262.7276105536975,8,2006,2007,3,97.73318468970643,3
1.6,,Sawyer,836.1204013377927,93.45968041620216,5,1959,1959,0,0.0,1
1.6,5.574136008918618,Edwards,1131.5496098104795,85.84169453734671,4,1941,1950,1,26.012634708286885,1
2.98,4.830917874396135,BrkSide,579.7101449275362,146.41397250092902,5,1928,1950,1,20.90301003344482,1
3.6,,SawyerW,1040.5053883314754,120.58714232627275,6,1985,1985,2,37.43961352657005,2
3.49,6.967670011148273,Crawfor,1114.8272017837237,145.2991452991453,7,1941,1950,1,21.73913043478261,1
2.338,,OldTown,529.5429208472688,103.21441843180976,7,1926,1950,1,26.755852842809364,1
2.86,4.645113340765515,OldTown,836.1204013377927,137.68115942028987,7,1920,1988,2,30.100334448160535,1
2.48,5.295429208472688,NAmes,769.2307692307693,86.5849126718692,6,1950,1950,1,28.428093645484957,1
2.998,12.44890375325158,Edwards,1649.4797473058345,136.1947231512449,5,1959,1959,2,49.05239687848384,1
4.6,8.361204013377927,Crawfor,1311.3154960981049,168.24600520252696,6,1956,2004,2,43.66406540319584,1
2.41,,IDOTRR,547.1943515421776,75.80824972129321,6,1930,2007,1,40.13377926421405,1
4.036,,NAmes,1272.7610553697511,169.08212560386474,7,1965,1988,2,45.70791527313267,1
4.36,8.361204013377927,Veenker,1000.3716090672611,133.5005574136009,5,1976,2004,2,49.05239687848384,2
3.598,7.896692679301376,NAmes,868.6361947231513,117.52136752136752,5,1965,1999,2,46.63693794128577,2
4.6,3.1586770717205503,NridgHt,464.6042363433668,122.07357859531773,7,2007,2008,2,58.15681902638425,2
4.70256,8.547008547008547,Somerst,1108.5098476402825,146.78558156819028,8,2007,2008,3,77.10888145670755,2
3.7,7.060572277963582,NWAmes,847.26867335563,174.28465254552214,6,1974,1974,2,50.16722408026756,2
2.92,2.229654403567447,NPkVill,211.8171683389075,135.2657004830918,6,1978,1978,2,40.876997398736535,2
4.48,,Crawfor,1372.9096989966556,152.35971757710888,6,1954,2006,2,85.84169453734671,1
2.58,10.126347082868822,Sawyer,810.4793756967671,83.05462653288741,5,1968,1968,2,41.80602006688964,1
2.17918,5.574136008918618,Sawyer,1198.4392419175028,116.87105165366036,4,1969,1969,2,37.16090672612412,0
3.88,,Veenker,1501.0219249349684,133.03604607952434,5,1978,1978,2,54.626532887402455,1
4.6634,7.339279078409514,NridgHt,886.3805276848756,139.53920475659606,7,2009,2009,2,59.82905982905983,2
4.907,5.945745076179859,CollgCr,973.1512448903754,157.37643998513565,8,2008,2008,3,72.0921590486808,2
3.46,5.388331475287997,Gilbert,1008.1753994797474,155.2396878483835,6,2000,2000,2,43.84986993682646,2
4.7,11.148272017837236,Edwards,1275.3623188405795,195.8379784466741,6,1935,1986,2,50.16722408026756,2
12.5,10.962467484206616,NoRidge,3322.185061315496,336.95652173913044,10,1995,1996,3,74.97212931995541,3
3.42,7.060572277963582,Mitchel,917.8743961352658,103.86473429951693,6,1977,1977,1,33.259011519881085,1
3.26,7.060572277963582,NAmes,847.26867335563,117.14975845410628,6,1958,1958,2,40.22668153102936,1
3.438,3.2515793385358607,Somerst,373.1884057971015,116.12783351913788,7,2006,2007,2,58.06391675956894,2
4.01,12.82051282051282,ClearCr,1675.0278706800448,286.6963953920476,5,1946,1994,0,0.0,3
4.78,7.432181345224824,Crawfor,1538.4615384615386,217.85581568190264,6,1932,1950,2,33.44481605351171,2
5.7,7.896692679301376,NoRidge,992.0104050538832,266.8153102935712,8,1992,2000,2,50.26012634708288,2
2.39,3.437383872166481,Mitchel,645.7636566332219,85.74879227053141,5,1984,1985,1,24.52619843924192,1
2.3,,OldTown,366.96395392047566,113.7123745819398,6,1926,2004,1,19.50947603121516,1
3.098,5.016722408026756,Crawfor,713.5823114083984,124.76774433296173,5,1921,1950,1,17.279821627647717,1
1.86,7.153474544778893,Edwards,774.3403939056113,104.42214790040876,5,1954,1954,0,0.0,1
5.0,,Timber,1037.718320327016,233.5562987736901,7,1990,1991,2,64.38127090301003,2
7.85,5.945745076179859,Crawfor,519.0449646971387,153.4745447788926,8,2008,2008,2,44.77889260497957,2
14.9,14.864362690449648,NoRidge,1451.4121144555927,415.8305462653289,10,1996,1996,3,75.52954292084728,3
2.4,5.574136008918618,OldTown,1003.3444816053512,104.97956150130064,5,1920,1950,2,66.88963210702342,1
3.734,4.645113340765515,Timber,3263.9353400222967,146.0423634336678,5,1963,1963,3,92.43775548123376,1
2.098,5.574136008918618,Edwards,904.6822742474916,113.43366778149388,5,1924,1950,1,36.41768859160164,1
1.9,9.940542549238202,OldTown,986.1575622445188,157.8409513192122,3,1900,1970,2,39.01895206243032,2
5.24,8.268301746562617,NoRidge,1157.6551467855816,150.87328130806392,8,1994,1995,3,70.3270159791899,2
3.9,6.317354143441101,CollgCr,830.0817539947975,154.2177629134151,7,2002,2002,2,45.80081753994798,2
3.78,5.574136008918618,Gilbert,696.7670011148273,167.59568933481978,7,1999,1999,2,41.06280193236715,2
3.36,,Mitchel,3015.8862876254184,150.6874767744333,4,1961,1975,4,125.97547380156075,1
3.48,2.229654403567447,Somerst,245.72649572649573,133.87216648086215,8,1999,2000,2,45.70791527313267,2
2.5,5.574136008918618,OldTown,891.8617614269789,136.75213675213675,5,1925,1994,1,23.22556670382757,1
3.3,,Mitchel,418.0602006688964,113.7123745819398,6,1999,1999,2,37.34671125975474,2
3.16,7.432181345224824,Sawyer,869.9368264585656,125.60386473429952,6,1969,1969,1,27.77777777777778,1
3.52,4.7380156075808255,Gilbert,745.9123002601264,135.2657004830918,6,2005,2005,2,37.16090672612412,2
4.3842,5.388331475287997,Gilbert,1305.648457822371,173.0769230769231,7,2006,2006,3,61.3154960981048,2
2.88,6.038647342995169,OldTown,822.1850613154961,157.0048309178744,7,1916,1950,1,20.90301003344482,1
3.56,6.503158677071721,CollgCr,845.4106280193237,112.59754738015609,7,2001,2001,2,53.232998885172805,2
2.96,6.967670011148273,Sawyer,1043.7569676700111,128.39093273875883,4,1963,1979,2,42.642140468227424,1
2.321,6.596060943887031,NAmes,868.9149015235972,80.2675585284281,4,1970,1970,1,26.012634708286885,1
3.958,7.432181345224824,CollgCr,966.1835748792272,165.273132664437,7,1998,1998,2,50.72463768115942,2
2.34,4.645113340765515,BrkSide,557.4136008918618,125.23225566703827,5,1925,1997,1,20.066889632107024,1
4.26,6.967670011148273,CollgCr,905.7971014492754,151.4306949089558,7,2000,2001,2,41.89892233370495,2
3.07,7.246376811594203,NWAmes,942.0289855072464,99.77703455964324,5,1975,1975,2,45.9866220735786,1
5.438,8.361204013377927,SawyerW,1364.1768859160163,204.0133779264214,7,1990,1991,3,65.12448903753251,2
2.14,,SawyerW,826.8301746562616,98.10479375696768,4,1966,1966,1,35.67447045707915,1
4.0,6.503158677071721,CollgCr,848.6622073578595,157.9338535860275,6,2003,2003,2,50.538833147528806,2
2.8,6.503158677071721,NAmes,721.2002972872539,119.19360832404313,5,1962,1980,2,47.00854700854701,1
5.8,7.896692679301376,Somerst,945.9308807134896,154.2177629134151,8,2006,2006,2,46.45113340765515,2
3.78,6.503158677071721,SawyerW,1042.177629134151,171.4046822742475,6,1992,1992,2,42.92084726867336,2
3.28,14.121144555927165,Gilbert,1127.2761055369751,162.76477146042365,8,1988,2005,2,45.70791527313267,2
2.26,4.645113340765515,Edwards,867.7071720549982,62.43032329988852,4,1941,1950,1,21.73913043478261,1
2.9,,Sawyer,951.8766257896692,89.18617614269789,4,1965,2001,1,33.81642512077295,0
2.69,6.410256410256411,NAmes,948.0676328502416,92.80936454849498,5,1962,1962,1,27.87068004459309,1
2.5,9.19732441471572,Sawyer,659.0486807878112,83.05462653288741,5,1966,1966,1,35.67447045707915,1
2.24,6.317354143441101,Sawyer,829.617242660721,176.7001114827202,6,1978,1978,2,50.07432181345225,2
4.58912,6.688963210702341,Somerst,802.6755852842809,122.07357859531773,8,2009,2009,2,51.282051282051285,2
1.61,4.830917874396135,BrkSide,579.7101449275362,84.726867335563,4,1947,1950,0,0.0,1
1.83,1.9509476031215165,BrDale,156.0758082497213,113.15496098104796,6,1971,1971,0,0.0,1
2.3,6.13154960981048,NAmes,724.6376811594204,84.726867335563,5,1964,1964,1,26.755852842809364,1
2.68,5.109624674842067,Sawyer,766.4437012263099,112.50464511334076,5,1968,1968,1,29.914529914529915,1
2.86,7.246376811594203,NAmes,975.1021924934968,171.49758454106282,6,1949,1950,1,29.264214046822744,2
2.758,8.268301746562617,NAmes,992.196209587514,198.4392419175028,5,1951,1951,2,49.05239687848384,2
3.68,5.574136008918618,Gilbert,1429.2084726867336,138.42437755481234,7,2004,2005,2,36.0460795243404,2
2.9,6.038647342995169,NAmes,973.8015607580826,105.72277963582312,6,1958,1958,1,24.52619843924192,1
4.28,7.989594946116686,Somerst,1356.1872909698998,179.58008175399482,6,2007,2007,3,62.05871423262728,2
2.94,6.688963210702341,NAmes,824.2289111854329,84.726867335563,5,1965,2008,2,53.51170568561873,1
7.34588,6.038647342995169,NridgHt,814.659977703456,158.11965811965814,9,2008,2008,3,97.73318468970643,1
2.54,6.503158677071721,NAmes,734.8569305091045,140.0037160906726,5,1960,1960,1,37.53251579338536,2
3.8,,Sawyer,1754.9238201412115,243.403939056113,5,1977,1977,2,55.74136008918618,2
2.65,6.503158677071721,NAmes,717.948717948718,110.55369751021924,5,1962,1962,2,50.16722408026756,1
2.036,6.503158677071721,NAmes,914.344109996284,113.7123745819398,4,1962,1962,2,42.92084726867336,2
2.84,,NAmes,1129.6915644741732,110.36789297658864,5,1959,1959,2,49.33110367892977,1
2.6,5.109624674842067,SWISU,791.9918246005203,182.46005202526945,5,1911,1950,0,0.0,1
2.77774,8.918617614269788,Crawfor,1219.9925678186548,165.73764399851356,5,1914,1950,1,16.722408026755854,1
3.51,3.3444816053511706,NridgHt,244.14715719063545,151.05908584169455,7,2003,2003,2,44.03567447045708,2
3.9,3.808992939427722,CollgCr,1151.3377926421406,180.9736157562245,7,2004,2005,2,40.31958379784467,2
2.85,5.852842809364549,SawyerW,1214.418431809736,106.00148643626903,6,2005,2005,2,44.96469713861018,1
5.318,5.945745076179859,Timber,839.5577852099592,137.86696395392048,8,2006,2006,2,43.84986993682646,2
4.498,6.038647342995169,CollgCr,757.8966926793014,164.2512077294686,7,2003,2003,2,50.44593088071349,2
4.96656,7.710888145670755,Somerst,914.9944258639912,156.9119286510591,7,2007,2007,3,88.62876254180603,2
3.4,7.896692679301376,NWAmes,987.086584912672,108.97435897435898,7,1974,1974,2,49.05239687848384,2
9.3,9.940542549238202,NridgHt,1290.5053883314754,192.86510590858416,10,2006,2006,3,78.96692679301376,2
4.6,,Crawfor,1062.3374210330733,140.93273875882574,8,1929,1950,2,37.16090672612412,1
3.56,7.246376811594203,NWAmes,1123.1884057971015,173.54143441099964,6,1984,2003,2,44.31438127090301,3
3.73,6.038647342995169,Somerst,754.8309178743962,144.27722036417688,7,2005,2006,2,57.13489409141583,2
3.398,,Mitchel,1145.2991452991453,96.06094388703085,6,1976,1976,3,82.49721293199555,1
2.59,5.574136008918618,OldTown,891.8617614269789,191.1928651059086,6,1917,1950,2,36.78929765886288,1
2.38,5.574136008918618,NAmes,668.8963210702342,91.78743961352656,5,1950,1950,1,25.64102564102564,1
4.88,8.639910813823859,NAmes,1036.789297658863,196.02378298030476,7,1968,1968,2,48.49498327759198,2
3.435,,NridgHt,291.3415087328131,130.52768487551097,7,2003,2003,2,44.40728353771832,2
2.6,5.759940542549239,Mitchel,915.830546265329,81.1965811965812,5,1968,1968,1,26.755852842809364,1
5.88,,Veenker,1629.6915644741732,201.3192121887774,7,1974,2003,2,48.12337421033074,2
3.308,5.574136008918618,Edwards,643.9056112969157,153.84615384615387,7,2003,2004,2,36.88219992567819,2
2.55,4.830917874396135,BrkSide,579.7101449275362,126.99739873652918,6,1931,1950,1,52.02526941657377,1
6.03,8.454106280193237,NoRidge,1328.7811222593832,184.5968041620216,8,1994,1994,2,64.19546636937942,2
1.998,5.202526941657377,Edwards,377.1832032701598,80.2675585284281,5,1922,1950,0,0.0,1
3.8,5.481233742103307,Gilbert,890.6540319583798,108.3240431066518,7,2005,2005,2,37.16090672612412,2
3.02,6.038647342995169,NAmes,905.7971014492754,97.91898922333704,6,1969,1969,2,42.73504273504274,1
3.62,,Gilbert,2293.013749535489,155.61129691564474,6,1999,1999,2,46.63693794128577,2
2.578,7.432181345224824,NAmes,891.8617614269789,97.54738015607582,5,1956,1956,1,31.40096618357488,1
3.23,,ClearCr,1045.1505016722408,166.10925306577482,4,1957,1989,1,28.24228911185433,1
3.61,5.574136008918618,BrkSide,1255.574136008919,169.453734671126,6,1919,1950,2,48.30917874396136,1
3.62,3.1586770717205503,NAmes,377.1832032701598,124.21033073206986,6,1998,1999,2,47.47305834262356,2
3.678,3.2515793385358607,Somerst,346.989966555184,134.89409141583056,7,1999,1999,2,47.00854700854701,2
2.44,5.574136008918618,OldTown,940.1709401709402,175.49238201412115,7,1910,1950,1,28.613898179115573,1
7.57,8.268301746562617,Timber,1227.6105536975103,187.47677443329616,9,2008,2009,3,69.30509104422148,2
7.62,,Crawfor,1309.9219620958752,320.2341137123746,8,1935,1997,3,94.20289855072464,3
2.88,7.246376811594203,NAmes,1053.88331475288,141.58305462653288,5,1958,1958,1,29.264214046822744,1
5.2,,ClearCr,2192.0289855072465,141.58305462653288,7,1979,1979,2,54.44072835377184,0
3.715,,NWAmes,850.6131549609811,138.33147528799702,6,1968,1968,2,42.92084726867336,2
2.74,,Sawyer,1256.596060943887,86.86361947231514,5,1965,1965,1,26.755852842809364,1
3.54,11.519881085098476,Edwards,1069.490895577852,126.06837606837608,6,1959,2006,1,28.98550724637681,1
2.78,4.923820141211446,Crawfor,498.1419546636938,116.12783351913788,5,1910,2003,2,51.282051282051285,2
2.74,8.825715347454478,NAmes,1053.9762170196952,178.37235228539578,5,1948,1950,2,37.16090672612412,2
3.24,,NWAmes,1201.783723522854,129.59866220735788,6,1972,1972,2,46.17242660720922,1
3.958,,NWAmes,1660.2564102564104,160.16350798959496,6,1967,1976,2,44.593088071348944,1
4.74,6.967670011148273,CollgCr,880.0631735414345,188.68450390189523,8,2002,2002,2,53.60460795243405,2
1.368,5.574136008918618,IDOTRR,696.7670011148273,104.79375696767002,4,1920,1950,2,49.05239687848384,1
4.54,6.22445187662579,CollgCr,911.1854329245634,146.1352657004831,7,2002,2002,2,50.538833147528806,2
3.6,4.645113340765515,Timber,747.7703455964325,124.3961352657005,7,1990,1990,2,44.96469713861018,2
3.01,5.667038275733928,CollgCr,817.5399479747306,96.61835748792272,5,1977,2008,2,44.96469713861018,2
2.78,8.732813080639168,Mitchel,873.2813080639169,169.453734671126,6,1971,1971,0,0.0,2
3.38,4.645113340765515,SWISU,895.3920475659606,227.3318468970643,6,1919,1990,1,31.21516164994426,2
2.65,4.645113340765515,BrkSide,557.4136008918618,131.17800074321815,6,1939,1950,1,26.012634708286885,1
2.86,,NWAmes,909.513192121888,123.37421033073208,6,1963,1963,2,49.05239687848384,1
3.8,,ClearCr,3390.932738758826,146.97138610182088,5,1964,1964,2,36.231884057971016,2
5.56,3.716090672612412,StoneBr,526.1984392419175,154.1248606465998,8,2000,2000,2,46.35823114083984,2
5.62,7.989594946116686,NridgHt,1027.9635823114086,183.01746562616128,8,2006,2006,3,69.95540691192866,2
3.61,,NAmes,1311.036789297659,107.02341137123746,5,1964,1964,2,44.96469713861018,1
2.39,1.9509476031215165,BrDale,156.0758082497213,120.95875139353402,5,1972,1972,1,24.52619843924192,2
2.15,5.574136008918618,OldTown,613.154960981048,220.36417688591604,5,1892,1965,1,40.13377926421405,2
3.258,7.246376811594203,NWAmes,942.0289855072464,154.58937198067633,7,1976,1976,2,49.05239687848384,2
2.3,5.574136008918618,Edwards,759.1973244147158,80.2675585284281,5,1955,1990,2,53.14009661835749,1
2.77,6.503158677071721,NAmes,780.3790412486065,97.73318468970643,5,1968,1968,1,26.755852842809364,1
3.1,7.432181345224824,NAmes,808.2497212931996,104.79375696767002,5,1963,1963,2,48.77369007803791,2
2.8,3.2515793385358607,Edwards,341.41583054626534,99.59123002601264,6,2005,2006,2,48.77369007803791,2
3.2,29.078409513192124,Edwards,5935.247120029729,524.1545893719807,10,2008,2008,2,131.73541434411,2
3.08,6.967670011148273,NAmes,696.7670011148273,115.75622445187663,5,1959,1994,1,28.33519137866964,1
4.5,,Gilbert,999.8141954663696,184.22519509476032,7,1999,1999,2,45.52211073950205,2
3.55,,Crawfor,696.7670011148273,138.7959866220736,6,1942,1950,1,19.788182831661093,1
5.8,8.547008547008547,NoRidge,940.1709401709402,234.6711259754738,8,1994,1994,3,78.40951319212189,2
4.64,6.781865477517652,Somerst,807.1348940914158,150.13006317354143,7,2005,2005,3,77.48049052396878,2
2.6,2.9728725380899297,Edwards,312.4303232998885,158.67707172055,7,2004,2004,2,35.30286138981791,2
6.5,10.033444816053512,NridgHt,1223.8015607580826,153.4745447788926,9,2006,2007,2,78.03790412486065,2
4.05,4.459308807134894,NridgHt,646.1352657004832,127.09030100334448,7,2005,2006,2,44.03567447045708,2
2.76,5.574136008918618,CollgCr,749.9070977331847,91.9732441471572,5,1994,1995,2,44.593088071348944,1
2.94,9.29022668153103,OldTown,1114.8272017837237,104.23634336677816,5,1948,2005,2,49.05239687848384,1
3.584,,SawyerW,664.5299145299145,120.21553325901152,6,1991,1991,2,46.07952434039391,2
6.7,9.29022668153103,Crawfor,1625.7896692679303,176.7001114827202,7,1959,2002,2,52.67558528428094,2
4.06,6.317354143441101,CollgCr,818.840579710145,118.35748792270532,7,2005,2007,2,47.19435154217764,2
6.04,,NoRidge,889.2604979561502,261.05536975102194,8,1990,1990,2,69.67670011148273,2
6.66336,10.033444816053512,NoRidge,1372.5380899293943,241.45299145299143,9,1999,1999,3,72.37086584912673,2
2.38,5.574136008918618,Edwards,760.8695652173914,88.07134894091416,4,1954,1954,1,26.012634708286885,1
4.138,7.896692679301376,NAmes,1028.8926049795616,196.20958751393536,6,1969,1969,2,53.51170568561873,2
5.90986,5.667038275733928,CollgCr,950.0185804533633,151.4306949089558,8,2008,2008,3,79.89594946116685,2
4.178,4.366406540319584,Somerst,392.97658862876256,125.60386473429952,7,2006,2007,2,43.2924563359346,2
5.5,,CollgCr,1373.1884057971015,166.0163507989595,8,2001,2002,3,69.4908955778521,2
2.22,6.967670011148273,Edwards,948.9966555183948,88.07134894091416,4,1954,1954,1,23.039762170196955,1
3.13,6.503158677071721,NAmes,780.3790412486065,137.3095503530286,6,1957,1957,2,41.06280193236715,1
